{1=sample1,2=KM3245432}
Axis Photonique
Scan Type: From File
W:\Collins\2026Feb\.macro\znpc_fixed_angle_10_.txt
Delay After Move (s): 0.00000000
Stay at End: 0
Curvature: 0.0
Clip to ROI: No
ROI: 1309 526 2539 1627
Background ROI: None
Data File Path: C:\Beamline Controls\BCS Setup Data\260211\CCD Scan 88169
Time	Frame #	Sample X	Sample Y	Sample Z	Sample Theta	CCD Theta	Beamline Energy	Higher Order Suppressor	EPU Polarization	Coolstage Temp C	CCD Temperature	Beam Current	TEY signal	Izero	Photodiode	AI 0	AI 3 Izero	AI 5	AI 6 BeamStop	AI 7	Temperature Controller	PZT Shutter	Pause Trigger	LV Memory	Deriv Photodiode	Time Stamp Error	Time Stamp Transmit Time	Time Stamp Server Time	Camera Temp Setpoint	Total Flux	Counts	Background	Filename
23:31:23	227.00000000	27.46000000	98.86000000	4.04500000	10.00000000	20.00000000	299.60016985	10.09999346	190.00000000	0.00000000	0.00000000	431.57122390	-0.00153576	-0.21770870	-0.09833587	1.00227535	-0.01622746	-0.01713975	-0.90832050	0.00016566	298.69160634	0.00000000	0.00000000	485408.00000000	0.00000000	-0.00421000	0.98928141	0.01071859	25.00000000	0.00000000	33132873.00000000	0.00000000	znpc_10_p_88169-00227
23:31:27	228.00000000	27.47000000	98.86000000	4.04500000	10.00000000	20.00000000	299.70297773	10.09999346	190.00000000	0.00000000	0.00000000	432.44678015	-0.00153347	-0.22628253	-0.09834315	1.00097021	-0.01663265	-0.01690831	-0.91221620	0.00015925	298.82413788	0.00000000	0.00000000	489480.00000000	0.00000000	-0.00421000	0.98928141	0.01071859	25.00000000	0.00000000	33092986.00000000	0.00000000	znpc_10_p_88169-00228
23:31:31	229.00000000	27.48000000	98.86000000	4.04500000	10.00000000	20.00000000	299.80043997	10.09999346	190.00000000	0.00000000	0.00000000	432.38264469	-0.00157743	-0.22478672	-0.09841431	1.00503226	-0.01644362	-0.01705986	-0.89055149	0.00015909	298.78310851	0.00000000	0.00000000	484476.00000000	0.00000000	-0.00421000	0.98928141	0.01071859	25.00000000	0.00000000	33123546.00000000	0.00000000	znpc_10_p_88169-00229
23:31:35	230.00000000	27.49000000	98.86000000	4.04500000	10.00000000	20.00000000	299.89796583	10.09999346	190.00000000	0.00000000	0.00000000	432.31502051	-0.00155022	-0.21606659	-0.09827243	1.00386388	-0.01624472	-0.01781780	-0.92886746	0.00013755	298.73948929	0.00000000	0.00000000	490896.00000000	0.00000000	-0.00421000	0.98928141	0.01071859	25.00000000	0.00000000	33176461.00000000	0.00000000	znpc_10_p_88169-00230
23:31:39	231.00000000	27.50000000	98.86000000	4.04500000	10.00000000	20.00000000	299.99826709	10.09999346	190.00000000	0.00000000	0.00000000	432.34462256	-0.00153535	-0.22529792	-0.09822268	1.00066052	-0.01663955	-0.01714452	-0.90161397	0.00014528	298.73914297	0.00000000	0.00000000	491144.00000000	0.00110766	-0.00421000	0.98928141	0.01071859	25.00000000	0.00000000	33167178.00000000	0.00000000	znpc_10_p_88169-00231
23:31:43	232.00000000	27.51000000	98.86000000	4.04500000	10.00000000	20.00000000	300.10677661	10.09999346	190.00000000	0.00000000	0.00000000	432.32242102	-0.00153280	-0.21981764	-0.09818361	0.99894230	-0.01646926	-0.01754214	-0.89471019	0.00016007	298.73085435	0.00000000	0.00000000	491232.00000000	0.00000000	-0.00421000	0.98928141	0.01071859	25.00000000	0.00000000	33221898.00000000	0.00000000	znpc_10_p_88169-00232
23:31:47	233.00000000	27.52000000	98.86000000	4.04500000	10.00000000	20.00000000	300.19907164	10.09999346	190.00000000	0.00000000	0.00000000	432.25894446	-0.00153461	-0.22300981	-0.09851101	1.00257303	-0.01642915	-0.01702123	-0.91727897	0.00014955	298.72280675	0.00000000	0.00000000	482552.00000000	0.00000000	-0.00421000	0.98928141	0.01071859	25.00000000	0.00000000	33282932.00000000	0.00000000	znpc_10_p_88169-00233
23:31:51	234.00000000	27.53000000	98.86000000	4.04500000	10.00000000	20.00000000	300.30229232	10.09999346	190.00000000	0.00000000	0.00000000	432.19707007	-0.00155690	-0.21729612	-0.09847273	1.00013173	-0.01674623	-0.01678421	-0.90264954	0.00014774	298.73113813	0.00000000	0.00000000	483320.00000000	0.00000000	-0.00421000	0.98928141	0.01071859	25.00000000	0.00000000	33358005.00000000	0.00000000	znpc_10_p_88169-00234
23:31:55	235.00000000	27.54000000	98.86000000	4.04500000	10.00000000	20.00000000	300.40014603	10.09999346	190.00000000	0.00000000	0.00000000	432.82283301	-0.00154996	-0.21237471	-0.09846051	1.00443705	-0.01650740	-0.01728128	-0.91200251	0.00015366	298.69755342	0.00000000	0.00000000	485132.00000000	0.00102199	-0.00421000	0.98928141	0.01071859	25.00000000	0.00000000	33338772.00000000	0.00000000	znpc_10_p_88169-00235
23:31:59	236.00000000	27.55000000	98.86000000	4.04500000	10.00000000	20.00000000	300.49534294	10.09999346	190.00000000	0.00000000	0.00000000	432.75577063	-0.00156517	-0.22213862	-0.09847161	1.00011973	-0.01659550	-0.01683944	-0.89354313	0.00014791	298.68029038	0.00000000	0.00000000	484424.00000000	0.00000000	-0.00421000	0.98928141	0.01071859	25.00000000	0.00000000	33329129.00000000	0.00000000	znpc_10_p_88169-00236
23:32:03	237.00000000	27.56000000	98.86000000	4.04500000	10.00000000	20.00000000	300.60149081	10.09999346	190.00000000	0.00000000	0.00000000	432.69008154	-0.00155396	-0.22386786	-0.09811809	1.00152251	-0.01652301	-0.01743826	-0.89955928	0.00015941	298.73994904	0.00000000	0.00000000	484172.00000000	0.00000000	-0.00421000	0.98928141	0.01071859	25.00000000	0.00000000	33351629.00000000	0.00000000	znpc_10_p_88169-00237
23:32:07	238.00000000	27.57000000	98.86000000	4.04500000	10.00000000	20.00000000	300.69954026	10.09999346	190.00000000	0.00000000	0.00000000	433.31241125	-0.00154741	-0.21622439	-0.09816008	0.99966391	-0.01638592	-0.01700973	-0.92548132	0.00016336	298.78462606	0.00000000	0.00000000	482432.00000000	0.00000000	-0.00421000	0.98928141	0.01071859	25.00000000	0.00000000	33326777.00000000	0.00000000	znpc_10_p_88169-00238
23:32:11	239.00000000	27.58000000	98.86000000	4.04500000	10.00000000	20.00000000	300.80038018	10.09999346	190.00000000	0.00000000	0.00000000	433.24061865	-0.00154633	-0.21948231	-0.09786439	0.99814722	-0.01644263	-0.01730774	-0.91816660	0.00015284	298.77763947	0.00000000	0.00000000	485120.00000000	0.00000000	-0.00421000	0.98928141	0.01071859	25.00000000	0.00000000	33369981.00000000	0.00000000	znpc_10_p_88169-00239
23:32:15	240.00000000	27.59000000	98.86000000	4.04500000	10.00000000	20.00000000	300.89855984	10.09999346	190.00000000	0.00000000	0.00000000	433.18461890	-0.00154005	-0.21745227	-0.09790106	1.00156064	-0.01658235	-0.01722572	-0.89375681	0.00015251	298.75026951	0.00000000	0.00000000	485780.00000000	0.00107745	-0.00421000	0.98928141	0.01071859	25.00000000	0.00000000	33453234.00000000	0.00000000	znpc_10_p_88169-00240
23:32:19	241.00000000	27.60000000	98.86000000	4.04500000	10.00000000	20.00000000	300.99407394	10.09999346	190.00000000	0.00000000	0.00000000	433.70227332	-0.00155373	-0.22095841	-0.09803033	0.99955362	-0.01647715	-0.01755726	-0.90624937	0.00016566	298.64016540	0.00000000	0.00000000	485924.00000000	0.00000000	-0.00421000	0.98928141	0.01071859	25.00000000	0.00000000	33386064.00000000	0.00000000	znpc_10_p_88169-00241
23:32:23	242.00000000	27.61000000	98.86000000	4.04500000	10.00000000	20.00000000	301.10057562	10.09999346	190.00000000	0.00000000	0.00000000	433.83978968	-0.00154112	-0.22171618	-0.09770904	1.00031238	-0.01663775	-0.01745371	-0.89730733	0.00014643	298.76388901	0.00000000	0.00000000	485916.00000000	0.00105422	-0.00421000	0.98928141	0.01071859	25.00000000	0.00000000	33458154.00000000	0.00000000	znpc_10_p_88169-00242
23:32:27	243.00000000	27.62000000	98.86000000	4.04500000	10.00000000	20.00000000	301.19895199	10.09999346	190.00000000	0.00000000	0.00000000	433.77978796	-0.00156425	-0.21803909	-0.09792845	1.00168639	-0.01629437	-0.01759540	-0.89878671	0.00015695	298.73152943	0.00000000	0.00000000	485132.00000000	0.00000000	-0.00421000	0.98928141	0.01071859	25.00000000	0.00000000	33508000.00000000	0.00000000	znpc_10_p_88169-00243
23:32:32	244.00000000	27.63000000	98.86000000	4.04500000	10.00000000	20.00000000	301.29739286	10.09999346	190.00000000	0.00000000	0.00000000	433.71081824	-0.00154178	-0.22282407	-0.09814785	0.99864330	-0.01657578	-0.01702502	-0.92620457	0.00017371	298.79962334	0.00000000	0.00000000	489940.00000000	0.00000000	-0.00421000	0.98928141	0.01071859	25.00000000	0.00000000	33468368.00000000	0.00000000	znpc_10_p_88169-00244
23:32:36	245.00000000	27.64000000	98.86000000	4.04500000	10.00000000	20.00000000	301.40684734	10.09999346	190.00000000	0.00000000	0.00000000	434.26387305	-0.00154179	-0.22056884	-0.09823861	1.00051291	-0.01681314	-0.01642192	-0.90735068	0.00015432	298.72813534	0.00000000	0.00000000	484600.00000000	0.00109152	-0.00421000	0.98928141	0.01071859	25.00000000	0.00000000	33453651.00000000	0.00000000	znpc_10_p_88169-00245
23:32:40	246.00000000	27.65000000	98.86000000	4.04500000	10.00000000	20.00000000	301.49994638	10.09999346	190.00000000	0.00000000	0.00000000	434.20161719	-0.00156906	-0.22646170	-0.09830697	1.00099273	-0.01641452	-0.01750631	-0.91760772	0.00015037	298.69534987	0.00000000	0.00000000	485376.00000000	0.00105907	-0.00421000	0.98928141	0.01071859	25.00000000	0.00000000	33427733.00000000	0.00000000	znpc_10_p_88169-00246
23:32:44	247.00000000	27.66000000	98.86000000	4.04500000	10.00000000	20.00000000	301.59584392	10.09999346	190.00000000	0.00000000	0.00000000	434.13783545	-0.00154173	-0.22067075	-0.09819485	1.00266048	-0.01650970	-0.01747195	-0.91321889	0.00014594	298.64814532	0.00000000	0.00000000	485864.00000000	0.00000000	-0.00421000	0.98928141	0.01071859	25.00000000	0.00000000	33455396.00000000	0.00000000	znpc_10_p_88169-00247
23:32:48	248.00000000	27.67000000	98.86000000	4.04500000	10.00000000	20.00000000	301.69728788	10.09999346	190.00000000	0.00000000	0.00000000	434.67036719	-0.00155838	-0.21380313	-0.09814871	1.00644934	-0.01660915	-0.01724462	-0.92079661	0.00017010	298.69618693	0.00000000	0.00000000	486768.00000000	0.00000000	-0.00421000	0.98928141	0.01071859	25.00000000	0.00000000	33474591.00000000	0.00000000	znpc_10_p_88169-00248
23:32:53	249.00000000	27.68000000	98.86000000	4.04500000	10.00000000	20.00000000	301.80154484	10.09999346	190.00000000	0.00000000	0.00000000	434.60231299	-0.00154850	-0.22061322	-0.09821663	1.00179044	-0.01648981	-0.01707778	-0.92173355	0.00016073	298.67452646	0.00000000	0.00000000	486076.00000000	0.00000000	-0.00303507	0.00010000	0.00947854	25.00000000	0.00000000	33518594.00000000	0.00000000	znpc_10_p_88169-00249
23:32:57	250.00000000	27.69000000	98.86000000	4.04500000	10.00000000	20.00000000	301.89763496	10.09999346	190.00000000	0.00000000	0.00000000	434.53731055	-0.00153206	-0.22681840	-0.09813906	0.99815445	-0.01648636	-0.01758965	-0.91558590	0.00015991	298.74045540	0.00000000	0.00000000	486876.00000000	0.00104681	-0.00303507	0.00010000	0.00947854	25.00000000	0.00000000	33489313.00000000	0.00000000	znpc_10_p_88169-00250
23:33:01	251.00000000	27.70000000	98.86000000	4.04500000	10.00000000	20.00000000	302.00477913	10.09999346	190.00000000	0.00000000	0.00000000	435.12027258	-0.00151497	-0.22663430	-0.09814481	0.99517383	-0.01655161	-0.01734999	-0.88744479	0.00016287	298.68865058	0.00000000	0.00000000	487396.00000000	0.00000000	-0.00303507	0.00010000	0.00947854	25.00000000	0.00000000	33428288.00000000	0.00000000	znpc_10_p_88169-00251
23:33:05	252.00000000	27.71000000	98.86000000	4.04500000	10.00000000	20.00000000	302.10099913	10.09999346	190.00000000	0.00000000	0.00000000	435.05875886	-0.00156747	-0.22584858	-0.09834589	1.00652791	-0.01645562	-0.01752209	-0.89732377	0.00015826	298.70911334	0.00000000	0.00000000	484324.00000000	0.00112546	-0.00303507	0.00010000	0.00947854	25.00000000	0.00000000	33451540.00000000	0.00000000	znpc_10_p_88169-00252
23:33:09	253.00000000	27.72000000	98.86000000	4.04500000	10.00000000	20.00000000	302.20553622	10.09999346	190.00000000	0.00000000	0.00000000	434.99537939	-0.00153397	-0.22126908	-0.09825577	0.99958600	-0.01645036	-0.01727010	-0.91806798	0.00016747	298.68245555	0.00000000	0.00000000	486452.00000000	0.00105330	-0.00303507	0.00010000	0.00947854	25.00000000	0.00000000	33475791.00000000	0.00000000	znpc_10_p_88169-00253
23:33:13	254.00000000	27.73000000	98.86000000	4.04500000	10.00000000	20.00000000	302.29637733	10.09999346	190.00000000	0.00000000	0.00000000	434.95166990	-0.00153329	-0.21785006	-0.09817789	1.00055466	-0.01646088	-0.01683713	-0.91354764	0.00015876	298.64812166	0.00000000	0.00000000	486508.00000000	0.00000000	-0.00303507	0.00010000	0.00947854	25.00000000	0.00000000	33505697.00000000	0.00000000	znpc_10_p_88169-00254
23:33:17	255.00000000	27.74000000	98.86000000	4.04500000	10.00000000	20.00000000	302.39829464	10.09999346	190.00000000	0.00000000	0.00000000	434.72842688	-0.00155091	-0.22672306	-0.09837744	1.00076129	-0.01661128	-0.01671007	-0.89972365	0.00015728	298.68602628	0.00000000	0.00000000	486596.00000000	0.00000000	-0.00303507	0.00010000	0.00947854	25.00000000	0.00000000	33504413.00000000	0.00000000	znpc_10_p_88169-00255
23:33:21	256.00000000	27.75000000	98.86000000	4.04500000	10.00000000	20.00000000	302.50303826	10.09999346	190.00000000	0.00000000	0.00000000	434.66182227	-0.00155103	-0.22688415	-0.09834976	1.00101788	-0.01625196	-0.01691127	-0.90365223	0.00016615	298.68240569	0.00000000	0.00000000	483388.00000000	0.00000000	-0.00303507	0.00010000	0.00947854	25.00000000	0.00000000	33616134.00000000	0.00000000	znpc_10_p_88169-00256
23:33:25	257.00000000	27.76000000	98.86000000	4.04500000	10.00000000	20.00000000	302.60233621	10.09999346	190.00000000	0.00000000	0.00000000	434.59582800	-0.00155215	-0.22842928	-0.09810115	1.00164776	-0.01627678	-0.01807899	-0.91057245	0.00015481	298.69295039	0.00000000	0.00000000	484700.00000000	0.00000000	-0.00303507	0.00010000	0.00947854	25.00000000	0.00000000	33571571.00000000	0.00000000	znpc_10_p_88169-00257
23:33:29	258.00000000	27.77000000	98.86000000	4.04500000	10.00000000	20.00000000	302.69893861	10.09999346	190.00000000	0.00000000	0.00000000	435.37341589	-0.00155936	-0.22462892	-0.09821191	1.00064178	-0.01641436	-0.01749447	-0.89153774	0.00014643	298.70496381	0.00000000	0.00000000	488356.00000000	0.00000000	-0.00303507	0.00010000	0.00947854	25.00000000	0.00000000	33642823.00000000	0.00000000	znpc_10_p_88169-00258
23:33:33	259.00000000	27.78000000	98.86000000	4.04500000	10.00000000	20.00000000	302.80112843	10.09999346	190.00000000	0.00000000	0.00000000	435.30559058	-0.00150760	-0.22623158	-0.09820080	1.00620097	-0.01620971	-0.01770504	-0.91389283	0.00010402	298.68560767	0.00000000	0.00000000	485216.00000000	0.00000000	-0.00303507	0.00010000	0.00947854	25.00000000	0.00000000	33675799.00000000	0.00000000	znpc_10_p_88169-00259
23:33:37	260.00000000	27.79000000	98.86000000	4.04500000	10.00000000	20.00000000	302.90062282	10.09999346	190.00000000	0.00000000	0.00000000	435.24283534	-0.00153354	-0.22264490	-0.09807887	0.99892800	-0.01663101	-0.01646943	-0.88532434	0.00014676	298.67069869	0.00000000	0.00000000	482392.00000000	0.00000000	-0.00303507	0.00010000	0.00947854	25.00000000	0.00000000	33653962.00000000	0.00000000	znpc_10_p_88169-00260
23:33:41	261.00000000	27.80000000	98.86000000	4.04500000	10.00000000	20.00000000	302.99741638	10.09999346	190.00000000	0.00000000	0.00000000	435.82675452	-0.00154041	-0.22713729	-0.09830153	1.00040541	-0.01637968	-0.01773364	-0.90646305	0.00015843	298.69739859	0.00000000	0.00000000	484688.00000000	0.00108996	-0.00303507	0.00010000	0.00947854	25.00000000	0.00000000	33725671.00000000	0.00000000	znpc_10_p_88169-00261
23:33:45	262.00000000	27.81000000	98.86000000	4.04500000	10.00000000	20.00000000	303.09427201	10.09999346	190.00000000	0.00000000	0.00000000	435.76350684	-0.00155045	-0.22676416	-0.09847162	1.00753899	-0.01661095	-0.01688842	-0.91244633	0.00016550	298.68550685	0.00000000	0.00000000	485408.00000000	0.00000000	-0.00303507	0.00010000	0.00947854	25.00000000	0.00000000	33756261.00000000	0.00000000	znpc_10_p_88169-00262
23:33:49	263.00000000	27.82000000	98.86000000	4.04500000	10.00000000	20.00000000	303.19672981	10.09999346	190.00000000	0.00000000	0.00000000	435.68850989	-0.00154409	-0.22852462	-0.09836218	1.00209454	-0.01642948	-0.01701745	-0.89232675	0.00015004	298.68086847	0.00000000	0.00000000	485472.00000000	0.00000000	-0.00303507	0.00010000	0.00947854	25.00000000	0.00000000	33764158.00000000	0.00000000	znpc_10_p_88169-00263
23:33:53	264.00000000	27.83000000	98.86000000	4.04500000	10.00000000	20.00000000	303.30202910	10.09999346	190.00000000	0.00000000	0.00000000	435.63525671	-0.00152913	-0.22747755	-0.09829499	0.99918854	-0.01648751	-0.01742905	-0.90802462	0.00016139	298.66799505	0.00000000	0.00000000	482920.00000000	0.00000000	-0.00303507	0.00010000	0.00947854	25.00000000	0.00000000	33862755.00000000	0.00000000	znpc_10_p_88169-00264
23:33:57	265.00000000	27.84000000	98.86000000	4.04500000	10.00000000	20.00000000	303.40185401	10.09999346	190.00000000	0.00000000	0.00000000	436.31011828	-0.00153387	-0.22091896	-0.09866002	1.00687524	-0.01644263	-0.01718643	-0.89525263	0.00016287	298.63948764	0.00000000	0.00000000	483696.00000000	0.00107770	-0.00303507	0.00010000	0.00947854	25.00000000	0.00000000	33912376.00000000	0.00000000	znpc_10_p_88169-00265
23:34:01	266.00000000	27.85000000	98.86000000	4.04500000	10.00000000	20.00000000	303.49896922	10.09999346	190.00000000	0.00000000	0.00000000	436.24117629	-0.00155926	-0.22322515	-0.09805705	0.99684619	-0.01648241	-0.01749990	-0.90689043	0.00015613	298.69349851	0.00000000	0.00000000	485800.00000000	0.00105163	-0.00303507	0.00010000	0.00947854	25.00000000	0.00000000	33888106.00000000	0.00000000	znpc_10_p_88169-00266
23:34:05	267.00000000	27.86000000	98.86000000	4.04500000	10.00000000	20.00000000	303.60170170	10.09999346	190.00000000	0.00000000	0.00000000	436.18125087	-0.00156881	-0.22086800	-0.09790093	0.99655836	-0.01653222	-0.01701910	-0.90217285	0.00015678	298.74407545	0.00000000	0.00000000	484840.00000000	0.00106637	-0.00303507	0.00010000	0.00947854	25.00000000	0.00000000	33935588.00000000	0.00000000	znpc_10_p_88169-00267
23:34:10	268.00000000	27.87000000	98.86000000	4.04500000	10.00000000	20.00000000	303.69894531	10.09999346	190.00000000	0.00000000	0.00000000	436.83330054	-0.00154897	-0.22788684	-0.09797613	1.00329349	-0.01667440	-0.01708074	-0.90430973	0.00015087	298.67102301	0.00000000	0.00000000	485600.00000000	0.00000000	-0.00303507	0.00010000	0.00947854	25.00000000	0.00000000	33963101.00000000	0.00000000	znpc_10_p_88169-00268
23:34:14	269.00000000	27.88000000	98.86000000	4.04500000	10.00000000	20.00000000	303.79903252	10.09999346	190.00000000	0.00000000	0.00000000	436.76967139	-0.00154704	-0.22384977	-0.09815673	1.00039637	-0.01648290	-0.01724774	-0.91722966	0.00016566	298.67848889	0.00000000	0.00000000	482816.00000000	0.00107922	-0.00303507	0.00010000	0.00947854	25.00000000	0.00000000	34023085.00000000	0.00000000	znpc_10_p_88169-00269
23:34:18	270.00000000	27.89000000	98.86000000	4.04500000	10.00000000	20.00000000	303.89918592	10.09999346	190.00000000	0.00000000	0.00000000	436.70421118	-0.00155741	-0.22510725	-0.09820849	1.00250811	-0.01658876	-0.01709405	-0.91514209	0.00017141	298.69778772	0.00000000	0.00000000	485152.00000000	0.00000000	-0.00303507	0.00010000	0.00947854	25.00000000	0.00000000	34025357.00000000	0.00000000	znpc_10_p_88169-00270
23:34:22	271.00000000	27.90000000	98.86000000	4.04500000	10.00000000	20.00000000	304.00219041	10.09999346	190.00000000	0.00000000	0.00000000	437.51826758	-0.00154163	-0.23079465	-0.09835819	1.00615330	-0.01646630	-0.01721914	-0.90181122	0.00015711	298.66687667	0.00000000	0.00000000	486432.00000000	0.00000000	-0.00303507	0.00010000	0.00947854	25.00000000	0.00000000	34082044.00000000	0.00000000	znpc_10_p_88169-00271
23:34:26	272.00000000	27.91000000	98.86000000	4.04500000	10.00000000	20.00000000	304.10247825	10.09999346	190.00000000	0.00000000	0.00000000	437.44891638	-0.00153405	-0.22513848	-0.09842588	1.00378317	-0.01658186	-0.01702255	-0.90562474	0.00015596	298.69529227	0.00000000	0.00000000	486448.00000000	0.00000000	-0.00303507	0.00010000	0.00947854	25.00000000	0.00000000	34112188.00000000	0.00000000	znpc_10_p_88169-00272
23:34:30	273.00000000	27.92000000	98.86000000	4.04500000	10.00000000	20.00000000	304.20004396	10.09999346	190.00000000	0.00000000	0.00000000	437.38467688	-0.00154153	-0.22275668	-0.09836082	1.00220450	-0.01650888	-0.01717065	-0.90952044	0.00016615	298.68571492	0.00000000	0.00000000	482448.00000000	0.00000000	-0.00303507	0.00010000	0.00947854	25.00000000	0.00000000	34087977.00000000	0.00000000	znpc_10_p_88169-00273
23:34:34	274.00000000	27.93000000	98.86000000	4.04500000	10.00000000	20.00000000	304.30046280	10.09999346	190.00000000	0.00000000	0.00000000	437.36484045	-0.00154942	-0.23512430	-0.09850826	1.00377331	-0.01654192	-0.01726944	-0.90950400	0.00013443	298.67668961	0.00000000	0.00000000	488316.00000000	0.00000000	-0.00303507	0.00010000	0.00947854	25.00000000	0.00000000	34133995.00000000	0.00000000	znpc_10_p_88169-00274
23:34:38	275.00000000	27.94000000	98.86000000	4.04500000	10.00000000	20.00000000	304.40094817	10.09999346	190.00000000	0.00000000	0.00000000	438.01875586	-0.00152895	-0.22731481	-0.09839161	1.00345162	-0.01652252	-0.01701351	-0.90056197	0.00015941	298.68076689	0.00000000	0.00000000	485924.00000000	0.00000000	-0.00303507	0.00010000	0.00947854	25.00000000	0.00000000	34153245.00000000	0.00000000	znpc_10_p_88169-00275
23:34:42	276.00000000	27.95000000	98.86000000	4.04500000	10.00000000	20.00000000	304.50150013	10.09999346	190.00000000	0.00000000	0.00000000	437.94772620	-0.00154007	-0.21304207	-0.09833646	1.00697041	-0.01659517	-0.01727848	-0.90167972	0.00016418	298.67756529	0.00000000	0.00000000	490192.00000000	0.00104997	-0.00303507	0.00010000	0.00947854	25.00000000	0.00000000	34203368.00000000	0.00000000	znpc_10_p_88169-00276
23:34:46	277.00000000	27.96000000	98.86000000	4.04500000	10.00000000	20.00000000	304.60491466	10.09999346	190.00000000	0.00000000	0.00000000	437.88180823	-0.00153280	-0.22491822	-0.09834491	1.00173521	-0.01638231	-0.01729361	-0.88831598	0.00013936	298.66166744	0.00000000	0.00000000	486184.00000000	0.00000000	-0.00303507	0.00010000	0.00947854	25.00000000	0.00000000	34271084.00000000	0.00000000	znpc_10_p_88169-00277
23:34:50	278.00000000	27.97000000	98.86000000	4.04500000	10.00000000	20.00000000	304.70560185	10.09999346	190.00000000	0.00000000	0.00000000	437.94085974	-0.00155333	-0.22897336	-0.09829850	1.00984058	-0.01663051	-0.01710145	-0.91201895	0.00015909	298.67825004	0.00000000	0.00000000	482636.00000000	0.00000000	-0.00303507	0.00010000	0.00947854	25.00000000	0.00000000	34276231.00000000	0.00000000	znpc_10_p_88169-00278
23:34:54	279.00000000	27.98000000	98.86000000	4.04500000	10.00000000	20.00000000	304.80075664	10.09999346	190.00000000	0.00000000	0.00000000	437.87059302	-0.00153653	-0.22673457	-0.09852942	1.00602312	-0.01658465	-0.01689352	-0.89860590	0.00016665	298.69553906	0.00000000	0.00000000	485116.00000000	0.00000000	-0.00303507	0.00010000	0.00947854	25.00000000	0.00000000	34219927.00000000	0.00000000	znpc_10_p_88169-00279
23:34:58	280.00000000	27.99000000	98.86000000	4.04500000	10.00000000	20.00000000	304.90157376	10.09999346	190.00000000	0.00000000	0.00000000	437.80658240	-0.00154925	-0.22542778	-0.09827526	0.99778839	-0.01652646	-0.01709964	-0.90651237	0.00017700	298.63935588	0.00000000	0.00000000	486152.00000000	0.00104796	-0.00303507	0.00010000	0.00947854	25.00000000	0.00000000	34245286.00000000	0.00000000	znpc_10_p_88169-00280
23:35:02	281.00000000	28.00000000	98.86000000	4.04500000	10.00000000	20.00000000	305.00245781	10.09999346	190.00000000	0.00000000	0.00000000	438.69380469	-0.00156500	-0.23287564	-0.09839805	1.00228686	-0.01666059	-0.01717098	-0.90133453	0.00014298	298.63992753	0.00000000	0.00000000	486344.00000000	0.00000000	-0.00303507	0.00010000	0.00947854	25.00000000	0.00000000	34176021.00000000	0.00000000	znpc_10_p_88169-00281
23:35:06	282.00000000	28.01000000	98.86000000	4.04500000	10.00000000	20.00000000	305.10060374	10.09999346	190.00000000	0.00000000	0.00000000	438.62353796	-0.00157199	-0.23639493	-0.09856392	1.00406425	-0.01652120	-0.01705460	-0.91482978	0.00015152	298.79611768	0.00000000	0.00000000	482728.00000000	0.00000000	-0.00303507	0.00010000	0.00947854	25.00000000	0.00000000	34258821.00000000	0.00000000	znpc_10_p_88169-00282
23:35:10	283.00000000	28.02000000	98.86000000	4.04500000	10.00000000	20.00000000	305.19881305	10.09999346	190.00000000	0.00000000	0.00000000	438.55952734	-0.00154059	-0.23207842	-0.09854983	1.00375736	-0.01667325	-0.01704310	-0.89390475	0.00014511	298.71249568	0.00000000	0.00000000	483732.00000000	0.00000000	-0.00303507	0.00010000	0.00947854	25.00000000	0.00000000	34310448.00000000	0.00000000	znpc_10_p_88169-00283
23:35:14	284.00000000	28.03000000	98.86000000	4.04500000	10.00000000	20.00000000	305.29708580	10.09999346	190.00000000	0.00000000	0.00000000	438.48893464	-0.00152374	-0.23015687	-0.09848984	1.00921710	-0.01649392	-0.01701713	-0.91425446	0.00016467	298.72314526	0.00000000	0.00000000	485012.00000000	0.00000000	-0.00303507	0.00010000	0.00947854	25.00000000	0.00000000	34231168.00000000	0.00000000	znpc_10_p_88169-00284
23:35:18	285.00000000	28.04000000	98.86000000	4.04500000	10.00000000	20.00000000	305.40385384	10.09999346	190.00000000	0.00000000	0.00000000	439.13341040	-0.00156443	-0.22232437	-0.09833636	1.00578313	-0.01650707	-0.01755694	-0.90230435	0.00016188	298.71650059	0.00000000	0.00000000	485728.00000000	0.00000000	-0.00303507	0.00010000	0.00947854	25.00000000	0.00000000	34204961.00000000	0.00000000	znpc_10_p_88169-00285
23:35:22	286.00000000	28.05000000	98.86000000	4.04500000	10.00000000	20.00000000	305.50225910	10.09999346	190.00000000	0.00000000	0.00000000	439.05650610	-0.00154224	-0.22755316	-0.09831351	0.99834447	-0.01646154	-0.01704112	-0.91262714	0.00014758	298.68969653	0.00000000	0.00000000	491296.00000000	0.00000000	-0.00303507	0.00010000	0.00947854	25.00000000	0.00000000	34269483.00000000	0.00000000	znpc_10_p_88169-00286
23:35:26	287.00000000	28.06000000	98.86000000	4.04500000	10.00000000	20.00000000	305.59791372	10.09999346	190.00000000	0.00000000	0.00000000	438.99272437	-0.00153265	-0.23228389	-0.09838355	1.00429454	-0.01673834	-0.01688480	-0.90095647	0.00015350	298.68578836	0.00000000	0.00000000	482796.00000000	0.00000000	-0.00303507	0.00010000	0.00947854	25.00000000	0.00000000	34259572.00000000	0.00000000	znpc_10_p_88169-00287
